"TIME","USD","JPY","CZK","DKK","GBP","HUF","PLN","RON","SEK","CHF","NOK","HRK","RUB","TRY","AUD","CAD","CNY","HKD","IDR","KRW","MYR","NZD","PHP","SGD","THB","ZAR"
2017-03-16,1.0726,121.55,27.021,7.4343,0.8681,310.04,4.2974,4.5508,9.4838,1.0695,9.1588,7.422,62.1796,3.903,1.3945,1.4277,7.4004,8.3275,14283.81,1209.16,4.7618,1.5351,53.709,1.5035,37.536,13.627
2017-03-17,1.0737,121.49,27.021,7.4343,0.86868,308.55,4.2982,4.5633,9.461,1.0698,9.1023,7.4133,61.9515,3.8896,1.394,1.4296,7.4141,8.3352,14328.53,1213.19,4.7624,1.5318,53.867,1.5055,37.418,13.7004
2017-03-20,1.0752,121.19,27.021,7.4346,0.86793,308.64,4.282,4.5605,9.5078,1.072,9.1278,7.4055,61.8563,3.9067,1.3922,1.4359,7.4268,8.3497,14314.68,1199.56,4.7594,1.5271,53.826,1.503,37.336,13.6292
2017-03-21,1.0802,121.58,27.021,7.4353,0.86753,308.29,4.2628,4.5646,9.4923,1.075,9.1253,7.4078,61.811,3.8972,1.3969,1.4349,7.4418,8.3886,14387.18,1208.01,4.7804,1.5309,54.075,1.5088,37.434,13.5822
2017-03-22,1.0807,120.07,27.021,7.4372,0.8679,309.16,4.2816,4.559,9.5105,1.0714,9.1463,7.4088,62.6509,3.9156,1.4086,1.4458,7.4433,8.3949,14404.65,1210.08,4.7848,1.5353,54.272,1.5108,37.425,13.6114
2017-03-23,1.0786,119.36,27.021,7.4356,0.86273,309.22,4.2685,4.5555,9.5095,1.07,9.1478,7.4178,62.2001,3.9038,1.4132,1.4387,7.4268,8.378,14363.72,1207.38,4.7771,1.5303,54.309,1.5086,37.32,13.4933
2017-03-24,1.0805,120.09,27.021,7.4378,0.866,309.81,4.2695,4.5527,9.5373,1.0718,9.1793,7.4198,61.6859,3.9176,1.4182,1.4448,7.4406,8.3933,14399.28,1210.37,4.78,1.5401,54.254,1.5126,37.353,13.4816
2017-03-27,1.0889,119.93,27.021,7.4404,0.86403,310.21,4.2641,4.5491,9.5503,1.0713,9.2188,7.4395,61.8655,3.9203,1.4261,1.4536,7.4895,8.4584,14486.06,1207.95,4.8055,1.5416,54.516,1.5149,37.404,13.761
2017-03-28,1.0859,119.84,27.021,7.4406,0.86455,309.19,4.247,4.5529,9.5318,1.0693,9.238,7.4325,61.8842,3.9353,1.4281,1.4546,7.4767,8.4346,14441.86,1209.11,4.7951,1.5454,54.487,1.5137,37.371,14.0518
2017-03-29,1.0748,119.17,27.021,7.4412,0.86385,309.62,4.2389,4.5563,9.5505,1.0712,9.1908,7.436,61.2237,3.9246,1.406,1.438,7.4063,8.3503,14305.2,1195.89,4.7495,1.5321,54.033,1.5006,37.011,14.1215
2017-03-30,1.0737,119.39,27.022,7.4386,0.8618,309.35,4.2233,4.5448,9.5623,1.0698,9.1695,7.448,60.3375,3.9119,1.3988,1.432,7.3973,8.345,14297.39,1199.08,4.7463,1.5304,53.865,1.4977,36.951,13.8165
2017-03-31,1.0691,119.55,27.03,7.4379,0.85553,307.62,4.2265,4.5525,9.5322,1.0696,9.1683,7.4465,60.313,3.8894,1.3982,1.4265,7.3642,8.3074,14237.94,1194.54,4.7313,1.5309,53.658,1.494,36.724,14.2404
2017-04-03,1.0661,118.64,27.044,7.4374,0.8526,308.68,4.2279,4.5495,9.5145,1.0682,9.1468,7.4305,60.0802,3.8831,1.4012,1.4229,7.3423,8.2858,14203.12,1191.09,4.7202,1.5226,53.456,1.4899,36.658,14.4506
2017-04-04,1.0651,117.55,27.054,7.4375,0.85623,309.38,4.2571,4.5442,9.61,1.0673,9.179,7.437,60.1167,3.8921,1.4109,1.432,7.3371,8.2765,14195.65,1198.13,4.72,1.526,53.482,1.4903,36.687,14.6579
2017-04-05,1.0678,118.49,27.058,7.4354,0.8551,309.91,4.2315,4.5397,9.5748,1.0708,9.1665,7.4578,59.6596,3.9404,1.4085,1.4291,7.3638,8.2957,14227.37,1202.72,4.7314,1.5319,53.532,1.4948,36.86,14.6327
2017-04-06,1.0666,118.23,26.736,7.435,0.8559,309.76,4.2271,4.5236,9.5895,1.0702,9.1688,7.46,60.0558,3.955,1.4103,1.4322,7.3577,8.2869,14207.11,1206.44,4.732,1.5271,53.489,1.494,36.904,14.7229
2017-04-07,1.063,117.64,26.563,7.4363,0.85573,310.36,4.2249,4.5178,9.5963,1.0695,9.1583,7.449,60.4918,3.9726,1.4123,1.4256,7.3318,8.2596,14161.42,1206.35,4.7144,1.5249,53.019,1.4902,36.79,14.684
2017-04-10,1.0578,117.72,26.528,7.4363,0.85335,311.35,4.2296,4.5118,9.6098,1.0682,9.1443,7.435,60.5034,3.9494,1.412,1.4155,7.3022,8.2189,14047.58,1208.18,4.6919,1.5239,52.492,1.488,36.653,14.6918
2017-04-11,1.0616,117.36,26.658,7.4372,0.8533,311.4,4.2414,4.5104,9.5915,1.0696,9.1245,7.424,60.4528,3.9392,1.4137,1.4139,7.3256,8.2499,14099.64,1214.5,4.7066,1.5285,52.631,1.4904,36.726,14.6891
2017-04-12,1.0605,116.22,26.697,7.4369,0.8484,311.97,4.2485,4.5205,9.5553,1.0678,9.1035,7.4385,60.5067,3.8965,1.4163,1.4114,7.309,8.2416,14087.68,1209.26,4.6954,1.532,52.446,1.4869,36.555,14.5185
2017-04-13,1.063,116.01,26.704,7.4376,0.84763,312.55,4.245,4.5189,9.582,1.0686,9.1033,7.4255,59.935,3.8991,1.4027,1.4069,7.3227,8.2652,14091.66,1202.93,4.6905,1.5178,52.584,1.4845,36.503,14.3805
2017-04-18,1.0682,116.26,26.759,7.4381,0.84375,312.58,4.2363,4.518,9.5908,1.0686,9.1093,7.437,59.886,3.9423,1.4155,1.4273,7.3524,8.304,14203.32,1221.05,4.7113,1.5186,53.064,1.4937,36.693,14.3001
2017-04-19,1.0725,116.91,26.794,7.4387,0.8343,313.05,4.2358,4.5341,9.6195,1.069,9.1528,7.4468,60.2656,3.9292,1.4255,1.4415,7.3852,8.3397,14293.2,1222.42,4.719,1.5283,53.339,1.4987,36.883,14.261
2017-04-20,1.0745,117.16,26.907,7.4381,0.8392,313.5,4.2588,4.5405,9.6203,1.0701,9.212,7.455,60.4465,3.9067,1.4278,1.4494,7.3965,8.355,14316.1,1220.93,4.7257,1.5301,53.422,1.5009,36.931,14.1282
2017-04-21,1.0698,116.72,26.933,7.4369,0.8372,314.18,4.2727,4.5437,9.639,1.068,9.2478,7.4575,60.2565,3.9001,1.4219,1.4413,7.3666,8.319,14249.74,1215.07,4.7061,1.5277,53.306,1.4948,36.79,14.0587
2017-04-24,1.0848,119.67,26.793,7.439,0.8483,311.47,4.242,4.5285,9.5825,1.0806,9.245,7.4623,60.6905,3.8969,1.433,1.457,7.4691,8.4376,14405.06,1224.22,4.772,1.5442,53.995,1.511,37.274,14.0639
2017-04-25,1.0891,120.34,26.771,7.4396,0.84928,311.7,4.2273,4.5255,9.601,1.0826,9.3158,7.4645,61.0111,3.9127,1.4454,1.479,7.4976,8.4756,14460.53,1228.28,4.755,1.5636,54.078,1.517,37.487,14.2071
2017-04-26,1.0893,121.35,26.947,7.4395,0.84903,311.93,4.2241,4.5338,9.5605,1.0835,9.3485,7.4725,61.7554,3.8991,1.4559,1.4792,7.5061,8.4757,14482.59,1231.89,4.7357,1.5806,54.278,1.5206,37.548,14.4178
2017-04-27,1.0881,121.27,26.937,7.4387,0.8442,312.03,4.2216,4.5288,9.6244,1.082,9.3367,7.488,62.078,3.8797,1.4576,1.4783,7.5024,8.4672,14486.96,1234.33,4.7311,1.5832,54.564,1.5205,37.67,14.5361
2017-04-28,1.093,121.76,26.922,7.4383,0.84473,312.38,4.2224,4.5348,9.6318,1.0831,9.3243,7.464,62.1061,3.8756,1.4629,1.4914,7.5367,8.5004,14568.6,1243.69,4.7447,1.5897,54.763,1.5258,37.785,14.4899
2017-05-02,1.0915,122.55,26.893,7.437,0.8452,312.2,4.2088,4.5495,9.629,1.0852,9.378,7.457,62.23,3.8621,1.4518,1.4928,7.5263,8.4937,14529.5,1233.65,4.724,1.5782,54.577,1.5222,37.657,14.4886
2017-05-03,1.0919,122.47,26.871,7.4372,0.8444,312.15,4.1913,4.5485,9.6273,1.0812,9.3878,7.4493,62.5464,3.8603,1.4615,1.499,7.5267,8.4967,14528.28,1235.52,4.7159,1.5768,54.583,1.5229,37.654,14.573
2017-05-04,1.0927,123.31,26.767,7.4365,0.84765,312.05,4.2107,4.546,9.6438,1.0843,9.4803,7.449,63.3428,3.891,1.4773,1.501,7.535,8.504,14562.96,1241.17,4.7287,1.5925,54.584,1.5293,37.84,14.7991
2017-05-05,1.0961,123.29,26.781,7.4369,0.8471,311.47,4.2173,4.547,9.6865,1.0839,9.5023,7.433,64.16,3.9054,1.4832,1.5094,7.5655,8.5312,14611.01,1251.13,4.7543,1.5911,54.782,1.5402,38.046,14.8898
2017-05-08,1.0938,123.1,26.712,7.4387,0.84465,311.24,4.2011,4.5488,9.659,1.0878,9.4465,7.418,63.6825,3.8985,1.4791,1.4986,7.5513,8.5152,14557.93,1239.29,4.7425,1.5802,54.567,1.5368,37.922,14.8494
2017-05-09,1.0888,124.04,26.672,7.4395,0.843,311.73,4.2223,4.55,9.6698,1.0938,9.4138,7.4238,63.4665,3.9148,1.4809,1.4921,7.5201,8.4755,14535.48,1238.96,4.733,1.5788,54.409,1.5362,37.852,14.8785
2017-05-10,1.0882,123.84,26.642,7.4409,0.83985,310.59,4.218,4.5495,9.699,1.0949,9.4435,7.4215,62.9593,3.9057,1.474,1.4905,7.5116,8.4728,14535.63,1234.98,4.7304,1.5671,54.314,1.5348,37.826,14.6798
2017-05-11,1.086,123.69,26.598,7.4401,0.84485,310.57,4.2242,4.549,9.6478,1.0952,9.333,7.432,62.065,3.8921,1.4737,1.4906,7.4957,8.4594,14490.5,1225.56,4.7225,1.5862,54.176,1.5292,37.74,14.5157
2017-05-12,1.0876,123.82,26.576,7.4402,0.84588,310.24,4.217,4.545,9.6673,1.0963,9.3665,7.4225,62.3148,3.9038,1.4731,1.4941,7.5047,8.4761,14497.16,1226.52,4.7243,1.5892,54.087,1.5314,37.778,14.6336
2017-05-15,1.0972,124.45,26.471,7.4395,0.84928,309.17,4.2089,4.5503,9.6733,1.0944,9.3325,7.4332,61.7094,3.902,1.4741,1.4931,7.5629,8.544,14591.66,1225.57,4.7489,1.5875,54.463,1.5342,37.903,14.4818
2017-05-16,1.1059,125.67,26.42,7.4394,0.85868,309.54,4.1984,4.5478,9.7215,1.0958,9.3918,7.4303,62.3,3.933,1.492,1.5058,7.6185,8.6143,14709.02,1234.76,4.7791,1.609,54.898,1.5457,38.187,14.5287
2017-05-17,1.1117,124.82,26.435,7.4403,0.85745,309.42,4.1867,4.5584,9.7573,1.0923,9.3708,7.4313,63.0276,3.9472,1.5014,1.5136,7.6552,8.6573,14798.95,1244.79,4.8059,1.613,55.247,1.55,38.37,14.5533
2017-05-18,1.1129,123.05,26.632,7.4414,0.85363,310.69,4.2232,4.5683,9.7655,1.0874,9.4113,7.454,64.5335,4.0461,1.4957,1.5183,7.6698,8.6615,14986.31,1260.82,4.8273,1.6057,55.648,1.5491,38.389,15.0561
2017-05-19,1.1179,124.35,26.503,7.4411,0.85908,309.6,4.2005,4.5602,9.7893,1.0921,9.3923,7.439,63.781,4.0275,1.5031,1.5169,7.7015,8.6999,14881.48,1251.53,4.831,1.6227,55.564,1.5509,38.422,14.8274
2017-05-22,1.1243,125.18,26.488,7.4432,0.86353,308.65,4.1927,4.5609,9.7895,1.0911,9.3723,7.4415,63.7417,4.0027,1.5049,1.5174,7.7457,8.7533,14926,1256.08,4.8395,1.612,55.863,1.5581,38.642,14.8198
2017-05-23,1.1215,124.62,26.483,7.444,0.86463,308.48,4.198,4.5543,9.7403,1.0912,9.376,7.4323,63.3563,3.9971,1.4939,1.5104,7.7277,8.7337,14916.24,1260.51,4.8152,1.5929,55.832,1.5569,38.557,14.808
2017-05-24,1.1193,125.15,26.463,7.4415,0.8634,308.11,4.1867,4.5511,9.7418,1.0929,9.3843,7.428,63.1545,3.9924,1.497,1.5109,7.7119,8.7182,14896.2,1256.7,4.8052,1.5908,55.944,1.5539,38.454,14.4977
2017-05-25,1.1214,125.33,26.413,7.4409,0.86528,307.93,4.1793,4.55,9.7275,1.0904,9.333,7.4305,63.1321,3.9967,1.5022,1.5063,7.7018,8.7372,14911.26,1255.74,4.7979,1.5944,55.924,1.5525,38.363,14.4605
2017-05-26,1.1196,124.38,26.434,7.4415,0.8719,307.4,4.183,4.5568,9.7275,1.0888,9.4018,7.424,63.7967,3.9963,1.5038,1.5077,7.6782,8.7249,14891.55,1251.82,4.779,1.5856,55.729,1.5479,38.122,14.4108
2017-05-29,1.1188,124.57,26.435,7.4405,0.87093,307.84,4.1797,4.5638,9.7248,1.09,9.4065,7.4135,63.3437,4.0022,1.5045,1.5053,7.6714,8.7202,14896.82,1254.24,4.7775,1.5792,55.713,1.5489,38.168,14.4857
2017-05-30,1.1173,123.97,26.467,7.4396,0.86793,308.63,4.176,4.566,9.7688,1.0903,9.4398,7.4195,63.2618,3.9738,1.4992,1.5048,7.6597,8.707,14886.35,1255.99,4.7829,1.5799,55.634,1.5484,38.133,14.6891
2017-05-31,1.1221,124.4,26.422,7.4398,0.87365,307.2,4.1712,4.5655,9.7558,1.0896,9.4388,7.4135,63.7056,3.9684,1.5054,1.5108,7.6449,8.7421,14932.91,1255.01,4.8037,1.5789,55.847,1.5518,38.23,14.7374
2017-06-01,1.1219,124.53,26.397,7.4394,0.8723,307.55,4.183,4.5685,9.776,1.0883,9.4895,7.413,63.5329,3.9715,1.5182,1.5155,7.6389,8.7419,14932.49,1258.4,4.8107,1.587,55.776,1.5525,38.313,14.6408
2017-06-02,1.1217,125.02,26.36,7.4392,0.87268,308.45,4.1925,4.5653,9.7433,1.0893,9.4918,7.4113,63.4621,3.9601,1.5173,1.5169,7.6507,8.7413,14930.95,1259.95,4.8014,1.5811,55.553,1.5552,38.306,14.4367
2017-06-05,1.1249,124.3,26.327,7.4398,0.8713,307.22,4.1838,4.5698,9.7448,1.0856,9.489,7.4008,63.715,3.9562,1.504,1.5174,7.6553,8.7651,14945.42,1258.29,4.796,1.5769,55.585,1.5541,38.28,14.3317
2017-06-06,1.1258,123.12,26.336,7.4384,0.8723,307.66,4.1992,4.566,9.7503,1.0851,9.5158,7.4065,63.8407,3.9736,1.504,1.517,7.6491,8.7751,14967.28,1261.08,4.8032,1.5694,55.745,1.5553,38.221,14.4651
2017-06-07,1.1217,122.78,26.316,7.4387,0.86908,308.66,4.1913,4.5703,9.7953,1.0843,9.5023,7.4058,63.5152,3.9747,1.4845,1.5085,7.6253,8.7422,14919.73,1261.41,4.779,1.5599,55.573,1.5499,38.166,14.4307
2017-06-08,1.1229,123.77,26.268,7.4383,0.86755,308.01,4.2065,4.5665,9.7885,1.0856,9.5233,7.4228,64.0135,3.9865,1.4894,1.5175,7.6332,8.7551,14932.32,1261.42,4.7931,1.5575,55.624,1.5525,38.22,14.4476
2017-06-09,1.1176,123.44,26.223,7.4378,0.87638,307.32,4.1903,4.5628,9.7615,1.0863,9.5218,7.415,63.6657,3.9444,1.4837,1.5098,7.5962,8.7136,14862.96,1256.54,4.7666,1.552,55.332,1.5469,38.077,14.4002
2017-06-12,1.1221,123.3,26.198,7.4367,0.88545,307.18,4.1899,4.562,9.7803,1.0857,9.4985,7.4115,63.9585,3.9459,1.4875,1.5078,7.6284,8.751,14921.69,1270.17,4.7858,1.5583,55.624,1.5531,38.219,14.3757
2017-06-13,1.1217,123.43,26.147,7.4365,0.88075,306.97,4.1936,4.5662,9.7443,1.085,9.454,7.4085,63.8205,3.9519,1.488,1.4892,7.6245,8.7489,14904.08,1265.98,4.7812,1.5528,55.51,1.5501,38.048,14.3297
2017-06-14,1.1203,123.58,26.163,7.4363,0.8796,306.39,4.1967,4.5664,9.7448,1.0874,9.414,7.3995,63.945,3.9362,1.4778,1.4796,7.6147,8.7392,14880.38,1260.45,4.7702,1.5453,55.465,1.5457,38.023,14.2697
2017-06-15,1.1166,122.95,26.213,7.436,0.8764,307.79,4.2122,4.5893,9.7278,1.0874,9.4718,7.405,64.3175,3.9266,1.4722,1.4826,7.5985,8.7118,14871.15,1263.07,4.7651,1.5505,55.657,1.5444,37.953,14.3723
2017-06-16,1.1167,124.33,26.233,7.4361,0.87453,307.91,4.2184,4.5835,9.737,1.0885,9.4615,7.3995,64.23,3.9225,1.4683,1.4766,7.6089,8.7108,14849.32,1265.35,4.7756,1.5441,55.614,1.5457,37.923,14.3831
2017-06-19,1.1199,124.26,26.172,7.4371,0.87518,307.09,4.2125,4.5901,9.7443,1.087,9.4518,7.4148,65.1757,3.9297,1.4705,1.4827,7.6342,8.735,14872.95,1269.76,4.7904,1.5411,56.012,1.5483,38.009,14.5349
2017-06-20,1.1156,124.25,26.293,7.4378,0.88143,309.13,4.2306,4.5988,9.7575,1.0854,9.493,7.4175,66.2746,3.945,1.4674,1.4812,7.6159,8.7015,14830.34,1271.75,4.785,1.5414,55.902,1.5482,37.919,14.6166
2017-06-21,1.1147,124.21,26.266,7.4403,0.8781,309.13,4.2368,4.59,9.7808,1.0857,9.5158,7.4165,66.2425,3.9311,1.4738,1.4803,7.6091,8.6954,14833.9,1273.11,4.7793,1.5402,56.053,1.5487,37.9,14.5255
2017-06-22,1.1169,124.27,26.27,7.4388,0.88168,309.22,4.2402,4.5823,9.7683,1.0867,9.4855,7.4215,66.7825,3.9277,1.4812,1.4853,7.6323,8.7127,14885.48,1275.96,4.8021,1.5395,56.234,1.5529,37.975,14.5204
2017-06-23,1.1173,124.36,26.297,7.4372,0.87805,309.13,4.232,4.5715,9.77,1.0851,9.4613,7.403,66.6677,3.9235,1.4764,1.4783,7.6413,8.7147,14865.68,1271.16,4.791,1.5345,56.117,1.5496,37.927,14.4531
2017-06-26,1.1187,124.93,26.243,7.4364,0.8783,309.48,4.2108,4.5749,9.7618,1.0881,9.4788,7.4126,66.039,3.9244,1.4771,1.4812,7.6541,8.7254,14882.47,1271.44,4.797,1.5371,56.151,1.5533,38.008,14.4089
2017-06-27,1.1278,126.16,26.27,7.4357,0.8837,309.4,4.2151,4.5635,9.7678,1.0883,9.52,7.407,66.553,3.9525,1.4819,1.4895,7.6853,8.7972,15007.64,1283.79,4.836,1.5431,56.653,1.5626,38.289,14.5572
2017-06-28,1.1375,127.53,26.326,7.4366,0.88525,309.54,4.2375,4.551,9.778,1.0913,9.602,7.4128,67.9014,4.0079,1.4986,1.4888,7.7348,8.8759,15160.03,1300.61,4.8922,1.5648,57.518,1.5752,38.675,14.808
2017-06-29,1.1413,128.59,26.3,7.4367,0.8799,310.06,4.2489,4.5744,9.7215,1.0935,9.57,7.4125,67.3005,4.0143,1.4868,1.4867,7.7412,8.9107,15216.95,1304.08,4.9002,1.5651,57.706,1.5751,38.787,14.8261
2017-06-30,1.1412,127.75,26.197,7.4366,0.87933,308.97,4.2259,4.5523,9.6398,1.093,9.5713,7.4103,67.5449,4.0134,1.4851,1.4785,7.7385,8.9068,15209.34,1304.56,4.8986,1.5554,57.575,1.571,38.744,14.92
2017-07-03,1.1369,128.46,26.14,7.4366,0.87705,309.25,4.2355,4.5634,9.6358,1.0943,9.5065,7.4215,67.4684,4.0322,1.4848,1.4755,7.7253,8.8778,15223.09,1305.91,4.8942,1.5584,57.553,1.5709,38.632,14.9926
2017-07-04,1.1353,128.57,26.132,7.4367,0.87805,308.3,4.2426,4.5884,9.6735,1.0954,9.485,7.4165,67.34,4.0377,1.4922,1.473,7.722,8.8646,15174.42,1307.61,4.879,1.5594,57.343,1.5701,38.617,15.0182
2017-07-05,1.1329,128.64,26.109,7.4369,0.87735,308.16,4.2463,4.5881,9.6243,1.095,9.4965,7.4143,67.82,4.0611,1.4916,1.4682,7.706,8.8442,15159.27,1307.79,4.8697,1.5575,57.419,1.5672,38.57,15.1267
2017-07-06,1.1385,129.01,26.147,7.4369,0.88013,309.37,4.2478,4.5933,9.631,1.0975,9.5298,7.4055,68.4881,4.1367,1.5008,1.4728,7.7443,8.8918,15242.24,1317.44,4.8938,1.5697,57.733,1.5749,38.8,15.347
2017-07-07,1.1412,129.8,26.079,7.4371,0.88488,308.38,4.2322,4.5862,9.6155,1.0983,9.5613,7.4153,68.9193,4.1465,1.5006,1.4806,7.759,8.914,15300.6,1318.1,4.9054,1.5669,57.786,1.5761,38.892,15.2646
2017-07-10,1.1387,129.98,26.096,7.4366,0.88443,307.99,4.234,4.5698,9.6175,1.1007,9.5165,7.4043,68.8648,4.1122,1.4999,1.4703,7.7484,8.8973,15257.44,1309.36,4.89,1.5663,57.93,1.5783,38.852,15.213
2017-07-11,1.1405,130.36,26.124,7.4365,0.88318,308.13,4.246,4.5685,9.639,1.104,9.512,7.411,69.33,4.1431,1.4988,1.4718,7.7577,8.9084,15272.44,1312.25,4.9013,1.5788,57.813,1.5783,38.891,15.4595
2017-07-12,1.1449,130.02,26.11,7.4369,0.88925,307.33,4.2444,4.5675,9.635,1.1027,9.4688,7.409,69.3499,4.1182,1.4966,1.4808,7.7716,8.9429,15307.31,1311.87,4.921,1.5827,57.949,1.5815,38.967,15.3359
2017-07-13,1.1417,129.17,26.12,7.4367,0.88215,307.27,4.2332,4.5635,9.543,1.1011,9.4518,7.405,68.475,4.0763,1.477,1.4564,7.7443,8.9167,15238.84,1298.7,4.9093,1.5578,57.72,1.5722,38.761,15.0961
2017-07-14,1.1415,129.1,26.075,7.4365,0.87983,306.51,4.2172,4.5627,9.5333,1.1051,9.3843,7.408,67.9547,4.0663,1.471,1.4524,7.7419,8.9132,15225.9,1295.1,4.8999,1.5625,57.772,1.5684,38.645,15.0313
2017-07-17,1.1462,128.86,26.09,7.4365,0.87755,306.05,4.208,4.5598,9.54,1.1012,9.3558,7.4111,67.926,4.0511,1.4637,1.4502,7.7591,8.946,15259.36,1292.35,4.9143,1.5624,58.087,1.5672,38.581,14.8359
2017-07-18,1.1555,129.46,26.08,7.4371,0.8878,306.2,4.2029,4.56,9.5658,1.1025,9.3065,7.4138,68.1676,4.075,1.4565,1.4548,7.8001,9.0176,15368.15,1298.89,4.9513,1.5713,58.597,1.5793,38.831,14.9464
2017-07-19,1.1533,129.03,26.035,7.4369,0.88485,306.42,4.2127,4.567,9.5598,1.0994,9.3018,7.4143,68.0915,4.0576,1.4532,1.454,7.7889,9.0059,15359.65,1294.27,4.9436,1.564,58.633,1.5773,38.751,14.8896
2017-07-20,1.1485,128.92,26.04,7.4367,0.88718,305.77,4.21,4.5655,9.5678,1.1039,9.3,7.4103,67.854,4.0652,1.451,1.4487,7.776,8.97,15314.67,1291.52,4.9288,1.5631,58.428,1.5738,38.653,14.902
2017-07-21,1.1642,129.72,26.017,7.4368,0.8961,305.37,4.2364,4.5703,9.6193,1.1051,9.3315,7.411,68.6175,4.1138,1.4699,1.4664,7.8798,9.0902,15498.41,1302.31,4.9869,1.565,59.026,1.5872,38.942,15.0579
2017-07-24,1.1648,129.09,26.024,7.4361,0.8935,305.15,4.2408,4.5638,9.5883,1.102,9.3525,7.4098,69.8567,4.1378,1.4661,1.4584,7.8622,9.0931,15516.3,1299.12,4.9848,1.5657,59.001,1.5859,38.893,15.0916
2017-07-25,1.1694,130.28,26.013,7.4361,0.89395,305.49,4.2571,4.5635,9.5545,1.1063,9.3035,7.4128,69.9831,4.1647,1.4693,1.4608,7.8949,9.131,15574.07,1305.86,5.0074,1.5712,59.189,1.59,39.093,15.2161
2017-07-26,1.1644,130.26,26.047,7.4368,0.89275,305.57,4.2613,4.5632,9.5705,1.1152,9.2893,7.4128,69.705,4.1406,1.4717,1.4576,7.8646,9.0959,15507.48,1303.91,4.9889,1.5678,58.948,1.585,38.996,15.1998
2017-07-27,1.1694,130.32,26.045,7.4362,0.88978,304.75,4.2541,4.565,9.582,1.1232,9.2978,7.4148,69.6779,4.1303,1.4617,1.4603,7.8811,9.133,15576.4,1303.38,5.0033,1.5553,59.104,1.589,38.953,15.16
2017-07-28,1.1729,130.37,26.048,7.4364,0.89568,304.93,4.2493,4.558,9.5355,1.1357,9.3195,7.412,69.8319,4.1462,1.4732,1.4712,7.9087,9.1613,15639.45,1317.62,5.0229,1.5694,59.207,1.5947,39.146,15.2811
2017-07-31,1.1727,129.7,26.079,7.4364,0.8942,304.62,4.2493,4.559,9.5423,1.1359,9.305,7.411,70.4643,4.1314,1.4713,1.4625,7.8896,9.1598,15625.05,1315.97,5.0209,1.5672,59.197,1.5918,39.051,15.3716
2017-08-01,1.1812,130.53,26.132,7.4369,0.8944,303.6,4.2563,4.5596,9.5563,1.1414,9.3343,7.409,71.175,4.1602,1.4813,1.4737,7.9371,9.2284,15738.31,1325.5,5.062,1.5813,59.508,1.6042,39.322,15.6922
2017-08-02,1.1829,130.98,26.128,7.4384,0.89425,303.86,4.254,4.5593,9.5918,1.1459,9.3505,7.4063,71.8059,4.1786,1.4847,1.4841,7.9559,9.2461,15752.68,1329.43,5.0693,1.5927,59.521,1.6064,39.355,15.7101
2017-08-03,1.186,130.91,25.965,7.4381,0.90318,303.74,4.2526,4.5655,9.6093,1.1501,9.3768,7.4063,71.6789,4.1992,1.4943,1.4951,7.9726,9.2724,15804.04,1336.54,5.078,1.5986,59.625,1.613,39.429,15.7628
2017-08-04,1.1868,130.67,26.068,7.4388,0.9028,304.36,4.241,4.5635,9.6053,1.1494,9.3618,7.407,71.4691,4.1903,1.4888,1.492,7.9757,9.2782,15791.56,1334.12,5.0777,1.5928,59.588,1.6097,39.455,15.8267
2017-08-07,1.1797,130.78,26.116,7.4384,0.90435,303.8,4.2518,4.564,9.6175,1.148,9.38,7.4035,70.8515,4.1662,1.4909,1.4959,7.9281,9.2289,15714.78,1332.55,5.0532,1.6033,59.526,1.6083,39.302,15.7661
2017-08-08,1.1814,130.31,26.15,7.4386,0.90678,304.49,4.2554,4.5638,9.598,1.1478,9.3225,7.4005,70.8912,4.1686,1.4882,1.4959,7.9163,9.2424,15727.98,1329.82,5.0629,1.6036,59.632,1.6072,39.276,15.5533
2017-08-09,1.1731,128.74,26.16,7.4392,0.90338,304.6,4.267,4.5691,9.621,1.1293,9.3398,7.4028,70.3937,4.1518,1.4879,1.4875,7.8316,9.1692,15640.36,1335.79,5.0314,1.6011,59.437,1.5988,39.006,15.8151
2017-08-10,1.1732,128.76,26.157,7.4381,0.90303,305.37,4.2717,4.5743,9.568,1.1341,9.3355,7.4008,70.2875,4.1462,1.4888,1.4923,7.8068,9.168,15670.45,1341.21,5.0348,1.6142,59.567,1.6,39.021,15.674
2017-08-11,1.1765,128.41,26.155,7.437,0.90645,305.41,4.2888,4.5778,9.6083,1.132,9.3975,7.3982,70.6275,4.1765,1.4962,1.4956,7.8414,9.1992,15722.96,1346.47,5.0531,1.6149,60.033,1.6052,39.107,15.8741
2017-08-14,1.1797,129.28,26.118,7.4366,0.90935,304.4,4.2816,4.5716,9.5665,1.1422,9.3478,7.3945,70.396,4.1568,1.4986,1.4975,7.8713,9.2266,15754.7,1344.45,5.065,1.6167,60.358,1.6063,39.237,15.6561
2017-08-15,1.1744,129.67,26.142,7.4371,0.91145,304.15,4.2791,4.5725,9.4835,1.1417,9.3538,7.3933,70.4414,4.1457,1.498,1.496,7.8488,9.1874,15694.68,1336.43,5.0452,1.6121,60.359,1.6042,39.09,15.6499
2017-08-16,1.171,129.79,26.044,7.4367,0.90993,304.05,4.2749,4.5821,9.482,1.1406,9.3115,7.3935,69.6423,4.1319,1.4903,1.4908,7.8393,9.1597,15656.22,1334.97,5.0335,1.6151,60.146,1.6022,38.971,15.4975
